                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.6231,                 1.3263,                 1.5848,                0.87363,                0.86289,                0.92602,                0.57658,                 1.3897,                0.75389,                 1.5291,               0.007756,               0.007756,               0.007756
                     37,                 1.6346,                 1.3433,                 1.6143,                0.91535,                0.84761,                  0.923,                0.57996,                 1.3848,                 0.7629,                 1.5516,                0.00769,                0.00769,                0.00769
                     38,                 1.6139,                 1.3204,                 1.5835,                 0.8987,                0.86502,                0.92423,                0.58038,                 1.3969,                0.76905,                  1.537,               0.007624,               0.007624,               0.007624
                     39,                 1.6344,                 1.3183,                 1.5973,                 0.9281,                0.87663,                0.92897,                0.57881,                  1.398,                0.73491,                 1.5295,               0.007558,               0.007558,               0.007558
                     40,                 1.6184,                 1.3257,                 1.5784,                0.90372,                0.87663,                0.93514,                0.57996,                 1.4049,                0.73396,                 1.5373,               0.007492,               0.007492,               0.007492
                     41,                 1.6162,                 1.3253,                 1.6009,                0.90171,                0.87518,                0.92776,                0.56997,                 1.4239,                0.75413,                 1.5382,               0.007426,               0.007426,               0.007426
                     42,                  1.611,                 1.2827,                 1.5852,                0.90459,                0.85341,                 0.9165,                0.59307,                  1.362,                0.73917,                 1.5057,                0.00736,                0.00736,                0.00736
                     43,                 1.6001,                 1.2993,                 1.5709,                0.93214,                0.86357,                0.93863,                0.61303,                 1.3222,                0.69365,                 1.4792,               0.007294,               0.007294,               0.007294
                     44,                 1.6047,                 1.2931,                 1.5592,                0.92553,                0.88382,                0.93793,                0.60404,                 1.3447,                0.69354,                 1.4744,               0.007228,               0.007228,               0.007228
                     45,                 1.5979,                 1.2826,                 1.5814,                0.94343,                0.89564,                0.94592,                 0.6059,                 1.3376,                 0.6784,                 1.4901,               0.007162,               0.007162,               0.007162
                     46,                 1.5906,                 1.3014,                 1.5696,                0.94903,                0.86357,                0.94736,                0.61209,                 1.3263,                 0.6895,                 1.5124,               0.007096,               0.007096,               0.007096
                     47,                 1.5769,                 1.2619,                 1.5641,                0.92295,                0.88389,                0.94479,                0.60218,                 1.3509,                0.69242,                 1.5182,                0.00703,                0.00703,                0.00703
                     48,                 1.5989,                 1.3028,                 1.5617,                0.93643,                0.87373,                0.93585,                0.60691,                 1.3689,                0.69124,                 1.5259,               0.006964,               0.006964,               0.006964
                     49,                 1.5753,                 1.2688,                 1.5411,                 0.9351,                0.86938,                0.93817,                0.59167,                 1.3982,                 0.6908,                 1.5237,               0.006898,               0.006898,               0.006898
                     50,                 1.6038,                 1.2878,                 1.5745,                 0.9184,                0.89115,                0.93995,                 0.6103,                 1.3785,                0.66394,                 1.5191,               0.006832,               0.006832,               0.006832
                     51,                  1.584,                 1.2446,                 1.5461,                0.91707,                0.87228,                0.93168,                0.59817,                  1.359,                0.67944,                 1.4752,               0.006766,               0.006766,               0.006766
                     52,                 1.5644,                 1.2668,                 1.5344,                0.91521,                0.86161,                0.93086,                0.60047,                 1.3284,                0.69013,                 1.4742,                 0.0067,                 0.0067,                 0.0067
                     53,                 1.5731,                  1.248,                 1.5517,                0.91869,                0.87373,                0.93366,                0.59934,                 1.3523,                0.66132,                 1.4719,               0.006634,               0.006634,               0.006634
                     54,                 1.5705,                 1.2562,                 1.5435,                0.90573,                 0.8926,                0.93631,                0.60827,                 1.3355,                0.65452,                 1.4786,               0.006568,               0.006568,               0.006568
                     55,                 1.5749,                 1.2301,                 1.5581,                0.93075,                0.86938,                0.94185,                0.61651,                 1.3167,                0.63556,                 1.4804,               0.006502,               0.006502,               0.006502
                     56,                 1.5848,                 1.2217,                 1.5526,                 0.9452,                 0.8762,                0.93723,                0.60454,                 1.3384,                0.62851,                  1.479,               0.006436,               0.006436,               0.006436
                     57,                 1.5495,                 1.2257,                 1.5311,                 0.9389,                0.89405,                0.94075,                0.61593,                 1.3041,                0.64426,                 1.4564,                0.00637,                0.00637,                0.00637
                     58,                 1.5487,                 1.2386,                 1.5416,                0.91636,                0.86502,                0.93616,                0.62147,                 1.2885,                0.66602,                 1.4596,               0.006304,               0.006304,               0.006304
                     59,                 1.5612,                 1.2342,                 1.5435,                0.94766,                0.87663,                0.93939,                0.63004,                  1.271,                0.63511,                 1.4327,               0.006238,               0.006238,               0.006238
                     60,                 1.5392,                 1.2109,                 1.5179,                0.94186,                0.88534,                0.94212,                0.63582,                 1.2517,                0.62448,                 1.4237,               0.006172,               0.006172,               0.006172
                     61,                 1.5444,                 1.2013,                 1.5347,                0.93827,                0.90443,                0.94672,                0.61972,                 1.2957,                0.62902,                 1.4493,               0.006106,               0.006106,               0.006106
                     62,                  1.541,                 1.1996,                 1.5093,                 0.9438,                 0.9018,                0.95113,                0.61038,                 1.3171,                 0.6421,                 1.4539,                0.00604,                0.00604,                0.00604
                     63,                 1.5466,                 1.2131,                 1.5234,                0.92541,                0.90276,                 0.9481,                0.61307,                  1.314,                0.62278,                  1.449,               0.005974,               0.005974,               0.005974
                     64,                 1.5445,                 1.2012,                 1.5164,                0.94416,                 0.8834,                0.94486,                0.62628,                 1.2655,                0.63493,                 1.4324,               0.005908,               0.005908,               0.005908
                     65,                 1.5527,                 1.2055,                 1.5343,                0.94833,                0.87914,                0.93956,                0.63035,                 1.2506,                0.62068,                 1.4428,               0.005842,               0.005842,               0.005842
                     66,                 1.5485,                 1.2145,                 1.5233,                0.94433,                0.87663,                0.93846,                0.63543,                 1.2454,                0.62299,                  1.428,               0.005776,               0.005776,               0.005776
                     67,                 1.5325,                 1.1874,                 1.5144,                0.93389,                0.90208,                0.94938,                0.63808,                 1.2596,                0.61765,                 1.4231,                0.00571,                0.00571,                0.00571
                     68,                 1.5289,                 1.1886,                 1.5074,                0.94576,                0.88574,                0.94273,                0.63312,                 1.2668,                0.61086,                 1.4291,               0.005644,               0.005644,               0.005644
                     69,                 1.5199,                 1.1805,                 1.4943,                0.94047,                0.89431,                0.94885,                0.63738,                 1.2722,                0.60333,                 1.4261,               0.005578,               0.005578,               0.005578
                     70,                 1.5231,                 1.1943,                  1.511,                0.94222,                 0.8984,                0.94752,                0.63709,                  1.272,                0.61084,                 1.4368,               0.005512,               0.005512,               0.005512
                     71,                 1.5292,                 1.1658,                 1.5076,                0.94035,                 0.8923,                0.94415,                0.63041,                 1.2762,                0.59466,                  1.447,               0.005446,               0.005446,               0.005446
                     72,                 1.5235,                 1.1692,                 1.5032,                0.94842,                0.90731,                0.95475,                0.63371,                 1.2723,                 0.5978,                 1.4433,                0.00538,                0.00538,                0.00538
                     73,                 1.4966,                  1.152,                 1.4782,                0.95759,                0.89695,                0.95172,                0.63243,                 1.2783,                0.59937,                  1.439,               0.005314,               0.005314,               0.005314
                     74,                 1.5085,                  1.162,                 1.4827,                0.95533,                0.89405,                 0.9505,                0.63382,                 1.2779,                0.58818,                 1.4323,               0.005248,               0.005248,               0.005248
                     75,                 1.5059,                 1.1779,                 1.5039,                0.94146,                0.91037,                 0.9544,                0.63738,                 1.2739,                0.58761,                  1.439,               0.005182,               0.005182,               0.005182
                     76,                 1.5203,                 1.1687,                 1.4996,                 0.9469,                0.90585,                0.95471,                0.64506,                 1.2635,                0.58552,                  1.432,               0.005116,               0.005116,               0.005116
                     77,                 1.5015,                 1.1677,                 1.4791,                0.97188,                0.90289,                0.95716,                0.64516,                 1.2535,                 0.5842,                 1.4183,                0.00505,                0.00505,                0.00505
