                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.0674,                0.56205,                 1.3009,                0.94745,                0.92273,                 0.9594,                0.73801,                0.99738,                0.44615,                 1.1897,              0.0014324,              0.0014324,              0.0014324
                     46,                 1.0596,                0.54293,                 1.2955,                0.96708,                0.91978,                0.95944,                0.75144,                0.97045,                0.43085,                 1.1772,              0.0014192,              0.0014192,              0.0014192
                     47,                  1.056,                0.55171,                 1.3003,                0.96269,                0.92685,                0.96138,                0.74688,                0.99505,                0.41937,                 1.1859,               0.001406,               0.001406,               0.001406
                     48,                 1.0423,                0.54502,                 1.2824,                0.95849,                0.93296,                0.96174,                0.75909,                0.94056,                0.40604,                 1.1596,              0.0013928,              0.0013928,              0.0013928
                     49,                 1.0393,                0.54468,                 1.2836,                0.97316,                0.92547,                0.96306,                0.76487,                0.95355,                0.41468,                 1.1645,              0.0013796,              0.0013796,              0.0013796
                     50,                 1.0329,                 0.5365,                 1.2841,                0.95348,                0.94253,                0.96541,                0.75793,                0.97191,                0.40844,                 1.1689,              0.0013664,              0.0013664,              0.0013664
                     51,                  1.035,                0.52713,                 1.2717,                0.96969,                0.91978,                0.96264,                0.75774,                0.97185,                 0.4197,                 1.1727,              0.0013532,              0.0013532,              0.0013532
                     52,                  1.017,                0.52815,                 1.2658,                0.97403,                0.93056,                0.96675,                0.77207,                0.92033,                 0.3971,                 1.1415,                0.00134,                0.00134,                0.00134
                     53,                 1.0125,                0.51917,                 1.2588,                0.96754,                0.93688,                0.96747,                0.77559,                0.94519,                0.39373,                  1.155,              0.0013268,              0.0013268,              0.0013268
                     54,                 1.0113,                0.52429,                 1.2599,                0.96334,                0.92577,                 0.9629,                0.77627,                0.89846,                0.39678,                  1.126,              0.0013136,              0.0013136,              0.0013136
                     55,                 1.0103,                0.52132,                   1.26,                0.96733,                0.93062,                0.96497,                0.77938,                 0.9183,                0.39341,                 1.1341,              0.0013004,              0.0013004,              0.0013004
                     56,                 1.0077,                0.52332,                 1.2588,                0.95928,                0.93685,                0.96504,                0.77655,                0.91682,                0.39152,                 1.1313,              0.0012872,              0.0012872,              0.0012872
                     57,                 1.0071,                0.51537,                 1.2563,                0.96649,                0.93445,                0.96673,                 0.7771,                0.94352,                0.39286,                 1.1474,               0.001274,               0.001274,               0.001274
                     58,                0.99896,                0.51513,                 1.2474,                0.97067,                0.93119,                0.96344,                0.77764,                 0.9002,                0.39399,                 1.1228,              0.0012608,              0.0012608,              0.0012608
                     59,                0.97558,                0.50169,                 1.2333,                0.96315,                0.93116,                0.96313,                0.78118,                0.91224,                0.38257,                 1.1272,              0.0012476,              0.0012476,              0.0012476
                     60,                0.97597,                0.49896,                 1.2373,                0.96849,                0.92936,                0.96339,                  0.789,                0.88367,                0.38429,                  1.119,              0.0012344,              0.0012344,              0.0012344
                     61,                0.96871,                0.49453,                 1.2299,                0.96172,                0.93995,                0.96346,                0.78794,                0.89346,                0.38362,                 1.1172,              0.0012212,              0.0012212,              0.0012212
                     62,                0.96229,                0.49488,                 1.2276,                 0.9639,                0.93774,                0.96171,                0.78677,                0.86301,                 0.3777,                 1.1052,               0.001208,               0.001208,               0.001208
                     63,                0.96124,                0.48891,                 1.2196,                0.97566,                0.93588,                0.96741,                0.80941,                0.82884,                 0.3634,                 1.0914,              0.0011948,              0.0011948,              0.0011948
                     64,                0.95289,                0.48958,                 1.2262,                0.96672,                0.93906,                0.96606,                0.79155,                0.88265,                0.37462,                 1.1141,              0.0011816,              0.0011816,              0.0011816
                     65,                0.95182,                0.48683,                 1.2203,                0.97558,                0.93287,                 0.9678,                0.79561,                0.87684,                0.37792,                 1.1157,              0.0011684,              0.0011684,              0.0011684
                     66,                0.94928,                 0.4899,                 1.2188,                0.96114,                0.94754,                0.96829,                0.78947,                0.89251,                0.36875,                 1.1149,              0.0011552,              0.0011552,              0.0011552
                     67,                0.95348,                0.48298,                 1.2179,                0.97332,                0.93892,                0.96847,                0.80386,                0.84098,                 0.3617,                 1.0969,               0.001142,               0.001142,               0.001142
                     68,                0.94326,                0.47911,                 1.2086,                 0.9684,                0.93625,                 0.9674,                0.79536,                0.86999,                0.36459,                  1.102,              0.0011288,              0.0011288,              0.0011288
                     69,                0.93715,                0.46992,                 1.2036,                0.97558,                0.93385,                0.96771,                0.79581,                0.87146,                0.36745,                 1.1069,              0.0011156,              0.0011156,              0.0011156
